MOFid,metal,linker,density,Di,logKH_CO2,pure_uptake_CO2_298.00_15000,pure_uptake_methane_298.00_6500000
WOJZOM_clean,[Sm],[C][=Branch1][C][=O][Branch2][Ring1][P][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][OH0],1.252,5.77002,-1.42935783749939,5.971804822,6.7370697853
WOLMOB_clean,[Zn],[N][=C][C][Branch2][Ring1][=N][N][C][=Branch1][C][=O][C@@H1][C][C][C@H1][Branch1][Branch1][C][C][Ring1][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][N][=C][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][Branch2],1.1232,5.03281,-0.3688414572206765,5.0977811748,5.1115850309
WOLMUG_clean,[Ag],[C][=C][C][=Branch1][=Branch1][=C][N][=N][Ring1][=Branch1][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=N][N][=C][Ring1][=Branch1][C][=C][Ring1][N],1.25131,5.45253,-3.568575117214769,2.4002948327,5.680910376
WOLYON_clean,[Mn],[C][=C][Branch2][=Branch1][=C][C][=C][C][=Branch2][Branch1][S][=C][Branch2][Branch1][O][C][Branch2][Branch1][C][C][=C][Branch2][Ring2][N][C][Branch2][Ring1][#Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][=C][C][=Branch1][=Branch1][=C][Ring2][Ring1][C][OH0][C][Branch1][C][C][Branch1][C][C][C][C][=C][Ring2][Ring1][=C][C][OH0][C][Branch1][C][C][Branch1][C][C][C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring2][Ring2][=N][C][=Branch1][C][=O][OH0],0.690785,13.08079,-3.416735463177916,1.9592938638,10.2699577832
WONZIJ_clean,[Zn],[C][=C][C][Branch1][=Branch2][C][=C][C][=N][C][=C][Ring1][=Branch1][=C][C][=N][Ring1][N],0.633877,8.23023,-3.1700828576469853,2.1226873658,16.5642888519
WOPHIU01_clean,[Zn],[C][=Branch1][C][=O][Branch2][Branch1][Branch2][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][O][C][C][=C][C][=C][C][Branch2][Ring1][=Branch2][C][O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][=C][Ring2][Ring1][Ring2][OH0],1.35024,5.05516,-3.541959244098753,1.7107899178,3.2401501879
WOPHIU_clean,[Zn],[C][=Branch1][C][=O][Branch2][Branch1][Branch2][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][O][C][C][=C][C][Branch2][Ring1][=Branch2][C][O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][=C][C][=C][Ring2][Ring1][Ring2][OH0],1.36578,4.36935,-4.321016619505835,0.6227645447,2.0215501435
WOPROK_clean,[La][Cu],[OH0][C][=Branch1][C][=O][C][=C][Branch1][C][C][N][=C][Branch1][Branch1][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][Branch2][C][Branch1][C][C][=N][Ring1][#Branch1][C][=Branch1][C][=O][OH0],1.44616,4.8645700000000005,-3.834141624533448,1.463087706,3.7217358458
WORKOF_clean,[Zn],[C][C][=Branch1][=C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=Ring1][=Branch2][C][=C][Branch1][Branch1][C][=C][Ring1][=N][C][=Branch1][C][=O][OH0],0.930964,9.81174,-3.1587650785294605,2.144179855,9.4045608419
WORKUL_clean,[Zn],[C][=C][C][=C][Branch2][Ring1][C][C][=C][Ring1][=Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=N][C][=Branch1][C][=O][OH0],0.942685,8.46756,-3.508802248248301,1.7323138215,9.5446898424
WORREC_clean,[Cu],[C][=Branch1][C][=O][Branch2][Ring2][Ring2][/C][=C][/C][=C][C][Branch1][Branch2][/C][=C][/C][=Branch1][C][=O][OH0][=C][Branch1][N][C][=C][Ring1][O][/C][=C][/C][=Branch1][C][=O][OH0][/C][=C][/C][=Branch1][C][=O][OH0][OH0],0.764767,7.54466,-4.494527135217703,0.4943978455,14.153345843
WOWBIV_clean,[Cd],[C][Branch1][S][C][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Branch1][=N][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring2][Ring1][Branch1][C][=C][C][=Branch1][=Branch1][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],1.75263,4.8731,-3.2574154677849188,3.036226727,2.3438606764
WOWHAR_clean,[Co][V],[O][=C][Branch1][C][OH0][C][=C][N][=C][C][=N][Ring1][=Branch1],2.17118,4.10947,-5.157702865671935,0.088634295,0.7812202105
WOWHEV_clean,[Ni][V],[OH0][C][=Branch1][C][=O][C][=C][N][=C][C][=N][Ring1][=Branch1],2.20673,4.07173,-5.21851749105503,0.0881583989,0.7759047795
WOXPAA_clean,[Ag],[As][O][C@H1][Branch2][Ring2][Branch1][C@@H1][C][=Branch1][C][=O][O][As][Branch1][Ring2][O][Ring1][=Branch1][O][C@@H1][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C@H1][Branch1][=Branch2][C][=Branch1][C][=O][O][Ring2][Ring1][C][O][Ring2][Ring1][Ring1][C][=Branch1][C][=O][OH0],0.856248,8.62671,-5.0813600858043575,0.1288315017,9.0230760136
WOYHUP_clean,[Zn],[O][=C][Branch1][C][OH0][C][=C][C][=Branch2][Ring2][Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=C][N][Branch2][Ring1][#Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][C][Ring1][P][C][=Branch1][C][=O][OH0],0.7856559999999999,12.04583,-3.959773578232724,1.5148722108,13.2750871255
WOYJAX_clean,[Zn],[C][=Branch1][C][=O][Branch2][Ring2][P][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][N][C][=C][N][Branch1][Ring2][C][Ring1][Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N][OH0],0.8295429999999999,12.27463,-3.6589336440694953,2.3451467566,12.7647340794
WOYJIF_clean,[Cu],[O][=C][Branch1][C][OH0][C][=C][C][=Branch2][Ring2][Branch2][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][N][C][=C][N][Branch2][Ring1][#Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][Ring1][P][C][=Branch1][C][=O][OH0],0.799114,12.3325,-4.157715979003079,0.8453860339,13.0423378556
WOYJOL_clean,[Cu],[C][=Branch1][C][=O][Branch1][C][OH0][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][N][C][=C][N][Branch1][Ring2][C][Ring1][Branch1][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0],0.820913,12.52097,-4.047254523335679,0.947546705,12.693754388
WOZGOH_clean,[K][Cu],[C][Branch1][=C][C][O][CH0][CH0][CH0][Ring1][Ring1][CH0][Branch1][Ring1][CH0][OH0][CH0][S][C][C][O][C][C][O][C][C][SH0],1.7422300000000002,4.71679,-5.063024562477605,0.1006976797,0.4406057485
WUBHEI_clean,[Sr],[C][=Branch2][Ring1][C][=C][C][Branch1][C][OH0][=C][C][=Branch1][Ring2][=N][Ring1][#Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.60485,4.07203,-1.1205405439294716,4.2423834195,1.9309843441
WUCRUH_clean,[Fe],[OH0][C][=Branch1][C][=O][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0],1.71018,4.31723,-1.7212898306669786,2.4042992615,2.6652140518
WUDTIA_clean,[Ce],[C][=Branch1][C][=O][Branch2][Branch1][P][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][=C][Branch2][Ring2][S][C][Branch1][P][C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][Branch1][C][C][C][Branch1][P][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring2][Ring1][O][C][C][OH0],1.34493,5.10265,-2.100137382895677,2.9508798327,3.4122856167
WUDTOG_clean,[Pr],[C][=Branch1][C][=O][Branch2][=Branch1][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][=C][Branch2][Ring2][P][C][=Branch2][Ring1][=N][=C][Branch2][Ring1][Branch2][C][Branch1][P][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][S][C][C][C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][OH0],1.34893,5.08961,-2.243179108725156,2.7680004072,3.3209250466
WUDTUM_clean,[Eu],[C][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Branch2][Ring2][P][C][Branch1][P][C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][Branch2][Ring1][=Branch2][C][Branch1][P][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring2][Ring1][#Branch2][C][C][C],1.37436,7.46451,-2.04574687460309,1.4066494553,2.2913451672000003
WUDVEY_clean,[Yb],[C][=Branch1][C][=O][Branch1][C][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][C][=C][Branch2][Ring2][S][C][Branch1][P][C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][Branch2][Ring1][Branch2][C][=Branch1][Branch1][=C][Ring1][S][C][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][C],1.3921,7.50178,-4.006413445858097,0.8836377662,2.4190668527
WUJSEB_clean,[Mo][Mn][Na],[P][=Branch1][C][=O][Branch1][C][OH0][Branch1][C][OH0][O],1.94628,7.72445,-3.224784345982864,2.0739578259,3.1527814569
WUKXEH_clean,[Cu],[C][=Branch1][C][=O][Branch2][Branch2][N][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][N][C][=C][Branch2][=Branch1][S][C][=C][C][Branch2][Ring1][P][C][=C][N][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][N][=N][Ring1][P][=C][C][Branch2][Ring1][P][C][N][=N][N][Branch2][Ring1][#Branch1][C][=C][C][=Branch1][=N][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=Ring1][P][=C][Ring2][Ring2][Branch2][N][=N][Ring2][Ring2][=N][OH0],0.594513,20.08743,-4.62967199222049,0.3377876499,16.186735961
WUNTUV_clean,[Cd],[C][=C][C][=Branch1][=Branch1][=C][C][=N][Ring1][=Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=N][N][=C][Branch2][Ring1][Ring1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1][N][Ring1][P][N],1.09607,5.04996,-3.6483872638147377,2.2119662583,6.1844407502
WUPNIF_clean,[Zn][Na][Cu],[C][=Branch1][C][=O][Branch1][C][OH0][C][=C][C][=Branch2][Ring1][C][=C][Branch1][#Branch2][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.77365,4.10645,-3.804526552516627,1.3819006083,2.1025826479
WUPZUE_clean,[Zn],[C][=Branch1][C][=O][Branch2][Branch1][S][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Branch2][Ring1][#Branch1][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=C][Ring2][Ring1][Branch1][C][=Branch1][C][=O][OH0][OH0],1.47923,5.06349,-0.8633523497169603,4.9658332394,4.451114291
WURKEB_clean,[Mn],[C][=Branch2][Ring1][=Branch1][=C][Branch1][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][O],0.999228,6.32965,-2.732513815410213,4.9011976722,7.5744177756
WURNOO_clean,[Cu],[C][=Branch1][C][=O][Branch2][Ring1][Ring1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=N][C][=C][Ring1][=Branch1][OH0],1.32896,6.92026,-4.644615535366945,0.3467390908,5.8430140615
WUSLED_clean,[U],[C][=C][C][=Branch2][Ring2][#Branch2][=C][C][=C][Ring1][=Branch1][P][=Branch1][C][=O][Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0],0.791501,10.30385,-4.89773098695693,0.1838261645,10.420762681
WUSXEP_clean,[Co],[O][Branch2][=Branch1][P][C][C][Branch2][Ring1][=Branch2][C][O][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][Branch2][Ring1][=Branch2][C][O][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][O][C][=C][C][=Branch1][=N][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][N],0.8116129999999999,10.27954,-3.729041814907903,1.3543953644,12.0971813988
WUTKUR_clean,[Ag],[S][C][C][#C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][#C][C][S][C][C][#C][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][#C][C][Ring2][Ring1][#Branch2],1.2646,4.87302,-3.6964130374570336,1.4713406207,3.1492073612
WUWQEL_clean,[Cd],[OH0][C][=Branch1][C][=O][/C][=C][/C][=Branch1][C][=O][OH0],1.72448,6.86556,-5.075713475757071,0.1260674708,2.8976751053000003
WUYWIY_clean,[Cd],[C][=Branch1][C][=O][Branch2][#Branch1][#C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][Branch2][Branch1][O][C][=Branch1][=Branch1][=C][Ring1][#C][O][C][C][=C][Branch2][Ring2][N][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][Ring2][Ring1][Branch2][O][C][O][C][O][C][OH0],0.7942600000000001,9.10759,-4.573187927184844,0.3982287839,11.209743234
WUYWOE_clean,[Cd],[C][=Branch1][C][=O][Branch2][Branch2][Ring1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][Branch2][#Branch1][C][C][=Branch2][Ring1][N][=C][Branch2][Ring1][=Branch1][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][O][C][C][=C][Branch2][Ring2][N][C][=Branch2][Ring1][=Branch2][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][O][C][O][C][OH0],0.8055279999999999,9.31132,-4.5439286581918665,0.4312793211,11.0852578156
WUYXEV_clean,[Eu][Cd],[C][=C][C][=Branch1][O][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=Branch2][Branch1][P][=C][Branch2][Branch1][O][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][C][=C][Branch2][Ring2][N][C][=Branch2][Ring1][=Branch2][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][O][C][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],0.799877,9.37986,-3.33917055665766,0.9186240721,11.516757875
WUYXIZ_clean,[Cd][La],[C][O][C][=C][Branch2][Ring2][N][C][=Branch2][Ring2][=Branch1][=C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][Ring1][#C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][O][C][C][=C][Branch2][Ring2][N][C][=Branch2][Ring1][=Branch2][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][O][C],0.804304,9.29397,-3.717543299407336,0.8231966347,11.1237911919
WUYXOF_clean,[Mn][Cd],[C][=Branch2][#Branch1][Branch1][=C][C][=Branch2][Branch1][P][=C][Branch2][Branch1][O][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][C][=C][Branch2][Ring2][N][C][=Branch2][Ring1][=Branch2][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][O][C][O][C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0],0.759045,9.05505,-4.514811123532304,0.4493473007,11.1731149435
WUYXUL_clean,[Nd][Cd],[C][=Branch1][C][=O][Branch2][#Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch2][Branch1][P][=C][Branch2][Branch1][O][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][C][=C][Branch2][Ring2][N][C][=Branch2][Ring1][=Branch2][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][O][C][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][OH0],0.838826,9.2643,-2.320526677470586,1.3838061109,10.8350797535
WUYYAS_clean,[Pr][Cd],[C][=Branch2][#Branch1][#C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch2][Branch1][P][=C][Branch2][Branch1][O][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][C][=C][Branch2][Ring2][N][C][=Branch2][Ring1][=Branch2][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][O][C][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],0.775219,9.33636,-2.78481996869426,0.8551100948,11.6754959213
WUYYEW_clean,[Sm][Cd],[C][=Branch1][C][=O][Branch2][#Branch1][S][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=C][C][=Branch2][Branch1][P][=C][Branch2][Branch1][O][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][C][=C][Branch2][Ring2][N][C][=Branch2][Ring1][=Branch2][=C][C][=Branch1][=Branch1][=C][Ring1][=Branch1][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][O][C][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][OH0],0.8382219999999999,9.26232,-2.7913060952156585,1.0392133821,10.7882457309
WUYYOG_clean,[Zn],[C][=Branch2][Ring2][P][=C][Branch2][Ring2][O][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][C][=Branch1][=Branch1][=C][Ring1][#C][O][C][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][O][C][C][=C][Branch2][Ring2][N][C][=Branch2][Ring1][=Branch2][=C][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][Ring1][#C][O][C][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][O][C],0.7404919999999999,8.73316,-4.3648169453349785,0.6016942357,12.3203802516
WUZDOL_clean,[Cu],[C][C][N][C][C][N][Ring1][=Branch1][C][C][Ring1][=Branch1],1.95218,5.93429,-4.619877435797919,0.3453271272,3.3035362459
WUZQOZ_clean,[Cu],[NH0][Branch1][=Branch2][NH0][N][C][=N][N][=C][Ring1][Branch1][N][C][=N][N][=C][Ring1][Branch1],0.933596,6.97207,-4.441196662834446,0.5653275808,7.4949074306
XACFAJ_clean,[Zn],[P][Branch1][Branch2][C][C][C][=Branch1][C][=O][OH0][Branch1][Branch2][C][C][C][=Branch1][C][=O][OH0][C][C][C][=Branch1][C][=O][OH0],1.18923,6.31025,-4.067145379989162,0.9777206116,4.463517186
XADDAJ01_clean,[Tb],[OH0][C][=Branch1][C][=O][C][=C][C][=Branch2][Ring1][#Branch1][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.24305,6.46856,-0.3538836109840191,4.8297989564,6.5230800267
XADDOX_clean,[Co],[C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][C][=Branch1][Ring2][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0],1.21878,5.56472,-3.556269321936285,2.5277131911,5.8224896517
XADFAL_clean,[Cu],[O][=C][Branch1][C][OH0][C][=C][C][=Branch2][Ring1][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][OH0],1.38794,4.26653,-3.515301646975999,2.5300268803,3.4177966631
XADFEP_clean,[Ni],[C][=Branch1][Branch2][=C][N][=C][N][=C][Ring1][=Branch1][C][=C][N][=C][N][=C][Ring1][=Branch1],1.32832,4.15649,-3.473176289228189,3.1143324726,2.9442993415
XADGAM_clean,[Zn],[O][=C][Branch1][C][OH0][C][=C][C][=C][Branch1][O][C][=C][C][=C][C][=C][Ring1][#Branch2][Ring1][=Branch1][C][=Branch1][C][=O][OH0],1.19627,5.02813,-2.996440384223183,2.7316494742,3.6713703145
XADGIU_clean,[U],[C][=Branch2][Ring1][=Branch1][=C][Branch1][=C][C][=C][Branch1][Branch1][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][OH0][C][=Branch1][C][=O][O][C][=Branch1][C][=O][OH0],2.80971,4.22963,-5.132860861507626,0.0909098225,0.7128225713
XADGOA_clean,[U],[O][=C][Branch1][C][OH0][C][=C][Branch1][=C][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][=C][Ring1][=Branch2][C][=Branch1][C][=O][OH0],2.7729,4.96518,-4.563303165337278,0.3493645811,2.1540215954
XAFFAN_clean,[Zn],[C][Branch2][Ring2][C][N][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][=C][C][=C][Branch1][=Branch1][C][=C][Ring2][Ring1][=Branch2][C][=C][C][=C][Branch2][Ring2][C][N][Branch1][S][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][C][=C][Branch1][=Branch1][C][=Branch1][C][=O][OH0][C][=C][Ring1][=Branch2][C][=C][Ring2][Ring1][=Branch2],0.365184,14.91316,-4.745945225064959,0.2717020093,23.8249558236
